location,size,bedrooms,age,garden,garage,price
Istanbul,146,4,1,1,0,252444.427035991
Istanbul,50,5,45,0,0,75870.21782037617
Izmir,265,1,23,0,0,156932.61273389682
Istanbul,181,4,17,1,0,229449.12342414382
Bursa,53,5,26,0,1,109280.45185878445
Istanbul,174,1,23,1,1,183004.08449341301
Ankara,131,5,28,0,0,155366.99280833302
Bursa,76,2,10,1,0,128100.3128163946
Izmir,220,3,47,0,1,144886.2195099817
Izmir,108,5,17,0,0,178000.14013716148
Antalya,81,4,47,0,1,96812.85553908744
Bursa,210,5,3,1,1,284123.60598093364
Istanbul,77,5,32,1,0,159936.53591652508
Izmir,155,5,13,1,1,235630.32216318196
Istanbul,154,5,43,0,1,168414.61052637512
Bursa,232,4,41,0,1,176664.9476090944
Ankara,277,4,31,1,0,230425.9478484028
Izmir,237,5,3,1,0,293232.8572637884
Izmir,119,3,19,0,1,153144.7629531698
Izmir,111,5,20,0,0,161531.64823258843
Antalya,257,4,2,0,1,284990.606558143
Izmir,83,2,24,1,1,128149.57992892383
Bursa,136,5,3,0,0,183735.8963330335
Ankara,163,5,46,1,1,189587.1408997691
Bursa,155,5,10,0,1,222981.5378161553
Istanbul,265,5,15,1,1,321727.3230511082
Istanbul,105,1,35,0,1,79044.36970028479
Bursa,162,5,5,0,1,201406.87128445617
Antalya,62,4,30,1,1,127330.92723382643
Ankara,233,4,39,0,1,190443.2633644585
Bursa,67,1,12,0,0,71469.0936834417
Ankara,231,5,22,0,0,203813.39510365285
Antalya,254,3,3,1,1,259280.80374889192
Izmir,162,5,36,0,0,158710.65306086
Antalya,278,4,41,1,1,230406.91011527355
Ankara,220,2,36,0,1,143215.2152652569
Ankara,88,2,43,0,1,75845.98873043961
Antalya,238,3,32,1,1,206206.24544965703
Antalya,219,5,41,1,0,212488.13885281776
Ankara,258,1,28,1,1,186736.37546186964
Istanbul,128,5,36,1,1,188879.0652339027
Ankara,195,3,18,1,0,194852.76761172654
Ankara,200,3,19,1,0,171210.49580717745
Istanbul,231,3,31,0,0,189979.82912764768
Ankara,292,2,43,0,0,128097.24604201884
Bursa,79,5,15,0,0,130315.14069241597
Antalya,299,5,4,0,0,292346.125358477
Ankara,147,1,48,1,1,86462.77050358197
Izmir,107,3,45,0,1,107845.9490541339
Ankara,245,3,11,0,0,193792.8790625613
Antalya,116,4,44,0,0,100208.35892034882
Antalya,120,4,20,1,1,195287.43448515012
Istanbul,297,2,13,1,0,244565.08516255367
Ankara,195,5,36,0,0,179716.33078570152
Ankara,155,1,21,1,0,154115.85097875466
Ankara,56,1,29,0,1,45826.35630069148
Istanbul,89,3,22,1,0,142411.53719111095
Istanbul,119,1,4,0,1,138559.50531882772
Izmir,263,3,28,1,1,235009.3253064488
Bursa,299,5,29,0,1,265377.3545092252
Izmir,242,1,17,0,0,156822.21825306938
Istanbul,117,3,45,1,0,148244.11189738166
Bursa,287,5,49,1,1,247436.52122152445
Izmir,98,5,0,1,1,256234.48767880295
Ankara,101,3,38,1,0,113640.99482319997
Antalya,163,3,16,0,1,181011.19358718809
Antalya,156,2,2,0,0,145117.90774973753
Ankara,78,5,41,0,1,105868.53515611615
Istanbul,198,3,6,0,0,198681.41811163814
Bursa,267,5,26,0,0,203433.5895163782
Antalya,127,1,27,0,1,91468.5352727164
Bursa,58,4,43,0,1,83926.5269506987
Ankara,224,4,30,0,0,186174.17578187856
Ankara,125,3,14,1,1,197323.67859681434
Izmir,91,3,47,0,1,77695.58734567114
Izmir,228,5,7,1,1,324202.6678981439
Izmir,233,3,5,1,0,234793.52502137359
Izmir,228,5,27,1,1,276348.74962440063
Bursa,247,3,3,1,1,250579.69980681682
Izmir,177,5,29,0,1,215456.39483018641
Bursa,69,3,42,1,1,91469.3602716207
Bursa,265,2,16,0,0,175877.11584632727
Ankara,204,5,33,0,1,214670.56261722892
Istanbul,215,2,5,1,0,200788.96085551847
Ankara,121,2,35,0,0,97069.4074114279
Antalya,114,2,34,0,1,94776.87427234846
Bursa,231,2,38,1,1,168709.46109050044
Bursa,290,1,38,1,0,160399.7130001491
Antalya,162,4,15,0,1,177723.55542962562
Antalya,73,1,1,0,1,123746.27146107041
Izmir,177,3,7,0,0,165839.21549859893
Istanbul,224,3,14,0,1,219209.49305928603
Bursa,248,4,26,1,1,236993.55213787415
Istanbul,132,4,15,1,1,228010.473919225
Bursa,263,4,0,1,0,272462.27942013735
Ankara,112,2,9,1,1,147253.00153676834
Istanbul,234,1,6,0,0,165361.5177703388
Antalya,232,3,47,1,0,161135.6493267819
Antalya,109,1,9,0,0,96124.19539722019
Izmir,148,1,11,0,1,147699.39099388593
Antalya,111,1,16,1,1,144523.18242956247
Istanbul,79,4,44,0,0,86273.07659428539
Antalya,270,4,11,0,0,222554.73712240165
Ankara,71,3,14,0,1,133745.25997915003
Antalya,252,3,45,1,1,179550.82068494795
Bursa,261,3,31,0,0,152525.01251669292
Antalya,175,1,31,0,1,109357.28562099909
Istanbul,206,4,25,0,0,173422.40728945736
Izmir,292,2,13,0,0,206834.6127436625
Izmir,218,1,49,1,1,134628.84265615974
Bursa,91,5,25,1,1,177464.2421948223
Bursa,147,1,4,0,1,122346.5272009746
Bursa,242,4,37,0,0,168265.84317264252
Bursa,80,5,49,0,1,111046.3472616072
Antalya,207,1,45,1,1,132941.4035048909
Istanbul,161,4,3,1,0,258970.59705549382
Istanbul,195,4,27,0,0,190698.97071784572
Ankara,296,2,0,0,1,221330.58209301447
Ankara,171,1,12,1,1,168282.91738103217
Bursa,66,4,42,0,0,83436.1169178772
Bursa,87,3,2,1,0,159974.58972713907
Ankara,191,4,48,0,1,121897.30939540913
Ankara,264,2,49,0,1,121695.60547732165
Istanbul,266,4,24,0,0,213849.65276494125
Izmir,256,1,41,0,1,174884.92680762615
Bursa,159,1,15,1,0,137510.10979535786
Istanbul,233,5,20,1,0,272762.98109975364
Ankara,71,1,12,1,1,135895.95458844228
Istanbul,244,5,43,0,1,240594.65792715322
Izmir,105,3,35,0,0,96994.70214825452
Bursa,168,2,7,1,0,168385.7801546491
Istanbul,196,3,43,1,0,177926.53333202947
Antalya,106,5,18,0,1,170507.76394971737
Izmir,221,4,46,1,0,164045.06380516756
Ankara,275,4,15,0,0,218782.81734680373
Ankara,84,3,11,1,0,138767.06921650117
Ankara,163,4,19,0,1,184687.4559592928
Istanbul,174,5,17,0,0,206626.86121567767
Bursa,178,2,11,1,1,178857.16568176608
Antalya,101,1,47,1,1,77758.2212593433
Izmir,134,5,24,0,0,143595.84923015477
Ankara,270,5,10,0,0,272130.1101870637
Antalya,247,1,21,1,0,166512.3366394265
Bursa,214,1,45,0,1,81333.44545424846
Bursa,114,2,33,1,0,109844.54076300332
Bursa,228,2,12,0,1,188728.44161074434
Antalya,178,2,45,1,1,141078.20915019917
Ankara,268,4,37,0,1,206069.52039104223
Bursa,70,5,11,0,1,153443.32673427495
Antalya,230,1,38,0,1,136963.13865646644
Antalya,65,5,35,0,1,141899.57875884252
Izmir,285,5,27,0,0,249482.69416785313
Istanbul,172,2,26,0,0,144938.12235538007
Izmir,110,2,38,0,1,75376.22921487722
Antalya,103,5,12,1,1,214919.25391350783
Bursa,217,2,42,1,0,122046.71013684329
Antalya,75,4,39,0,0,97488.0864213055
Antalya,129,1,26,1,0,114662.6024996677
Antalya,269,5,30,1,0,276226.0004718717
Istanbul,114,1,1,0,1,154984.9600036913
Izmir,149,4,17,1,0,192763.11431889984
Ankara,123,2,25,0,1,124383.1766961019
Istanbul,241,3,41,1,1,207546.38514914658
Izmir,220,4,30,1,0,215011.032626438
Istanbul,66,3,37,1,0,114445.5135141096
Bursa,170,1,21,0,1,117389.93264697018
Izmir,236,5,35,1,1,256699.4102593039
Bursa,72,2,18,0,1,94872.32490954906
Ankara,184,4,13,0,1,185552.25092425017
Antalya,221,2,13,1,0,193032.60567249305
Istanbul,230,3,49,0,0,146637.402603905
Istanbul,120,3,28,0,0,131598.76974125914
Ankara,157,5,16,1,0,213792.81977677005
Bursa,128,3,49,0,0,35108.43382879912
Ankara,211,5,49,1,1,201666.80010988313
Istanbul,95,4,36,1,1,179090.5437542821
Istanbul,286,5,8,0,0,267534.2240181278
Ankara,245,3,0,1,0,225879.17467589464
Ankara,255,1,3,1,1,227281.836084314
Istanbul,127,5,6,0,1,217892.34504337804
Ankara,65,2,10,0,0,76365.05767031679
Izmir,120,1,13,0,0,90363.25367560051
Bursa,145,5,41,0,1,142822.57513172194
Antalya,196,2,18,1,0,174584.8671502666
Ankara,51,1,39,1,0,34428.31747409287
Antalya,59,5,2,1,1,210574.0120581902
Ankara,227,4,7,1,1,274892.5152905655
Istanbul,174,2,28,1,1,183327.80559172318
Bursa,130,4,49,0,0,79128.91111842437
Izmir,278,3,36,1,1,231447.59734505176
Izmir,189,5,42,1,0,193544.462491052
Antalya,119,5,8,1,1,238655.24252821432
Antalya,199,2,18,1,0,162003.25727794418
Istanbul,81,5,11,0,0,174191.12579655246
Istanbul,154,3,26,0,1,175077.49068606476
Istanbul,133,5,36,0,0,157142.63469568559
Bursa,178,1,47,1,0,74070.36786357964
Istanbul,231,4,24,1,1,256265.56886871695
Izmir,288,3,44,1,0,195108.4070493284
Istanbul,294,3,37,0,1,192885.60562585192
Bursa,107,4,47,1,0,115753.72034661095
Antalya,247,4,49,0,1,179858.10634582056
Antalya,260,3,16,1,1,224695.00471529274
Ankara,195,4,43,0,0,159318.21290139863
Bursa,183,2,32,0,1,126962.73632825514
Antalya,94,4,38,1,1,159484.07789747478
Bursa,146,1,13,1,0,120019.38960008079
Bursa,72,1,27,0,1,49083.77606786527
Bursa,72,2,17,0,1,91692.1535360893
Izmir,203,4,32,0,1,178856.05117760622
Izmir,254,1,41,0,1,123842.50862250716
Bursa,184,5,14,0,0,189858.63769498377
Ankara,128,4,10,1,1,210302.0301660097
Bursa,93,2,35,0,1,54945.161440571836
Ankara,76,4,14,1,1,183187.4176702931
Istanbul,75,3,47,1,0,103914.11765565128
Bursa,146,3,29,1,0,131204.33612298526
Ankara,256,1,14,1,1,226954.14141231144
Istanbul,85,3,48,1,1,138700.6175017111
Ankara,158,2,22,0,0,121786.59648275774
Izmir,104,1,42,1,1,93166.55244437372
Ankara,241,2,49,0,1,116340.627602086
Bursa,268,2,47,1,1,139290.0303383002
Ankara,234,3,14,0,1,206068.61781545103
Ankara,118,3,28,1,0,140104.69223034577
Antalya,110,2,10,0,0,120829.25038008468
Ankara,179,3,44,0,0,99897.08508609195
Antalya,104,3,17,0,0,109862.35160341415
Izmir,171,3,39,1,0,126816.22023608771
Antalya,146,4,30,0,1,162345.24965499775
Ankara,129,2,8,1,0,142517.62381731186
Ankara,136,5,21,1,1,227599.94999532937
Istanbul,87,2,10,0,0,132778.67628076335
Antalya,168,1,16,1,1,185072.96132263134
Ankara,257,3,32,1,0,213610.44774741144
Antalya,127,3,10,1,0,170339.60262006722
Bursa,206,5,38,1,1,214598.5404564978
Istanbul,203,1,7,0,1,184617.90995348684
Istanbul,84,4,3,1,1,215548.7118787459
Izmir,128,2,35,0,0,90587.52522301635
Ankara,116,4,18,1,0,167991.44292827166
Ankara,136,1,23,0,1,108123.76203727315
Izmir,206,5,40,0,0,161580.30511227183
Ankara,83,1,48,1,1,64203.77179030056
Ankara,146,5,17,1,0,206346.08806781794
Izmir,218,4,32,1,1,235056.78042714833
Izmir,218,4,45,1,1,201162.56457857406
Izmir,200,1,35,1,0,117581.6726875434
Istanbul,120,1,9,0,1,144931.73810372213
Ankara,52,3,13,0,0,101535.88261344009
Bursa,107,5,6,0,0,168477.96817776654
Antalya,81,3,11,1,0,164606.03635435403
Bursa,80,2,21,1,1,124331.89051041493
Izmir,131,2,26,1,1,156689.6969960768
Ankara,92,1,47,0,1,55384.941838186794
Bursa,184,4,36,1,0,152098.4677382795
Antalya,154,2,10,0,0,155225.77842034888
Ankara,50,2,35,0,1,59801.06105283106
Istanbul,110,3,12,1,0,152085.1352079351
Izmir,63,3,31,0,0,100966.47657611467
Bursa,229,2,7,0,0,151217.30068238845
Ankara,273,1,6,0,1,218616.5831952765
Bursa,55,3,42,1,1,87838.50783079435
Istanbul,152,2,42,0,1,98855.5679627725
Ankara,59,4,16,1,0,155849.404490838
Bursa,120,3,21,1,0,132363.34968282894
Istanbul,139,2,45,0,1,98110.35852324749
Bursa,275,5,33,1,1,267724.0952413885
Bursa,207,3,19,0,1,186966.67685763192
Istanbul,277,5,7,1,0,313611.0964374528
Izmir,198,3,21,1,1,216136.05981889906
Izmir,175,3,26,1,1,174555.31420443353
Istanbul,237,5,33,1,1,264192.1289581661
Ankara,258,1,20,1,0,180844.08696555867
Bursa,146,2,14,1,1,178480.3248038611
Antalya,123,1,4,1,0,150320.5710981243
Bursa,164,1,37,0,1,72628.89632340381
Izmir,240,2,16,0,0,169132.483905446
Bursa,288,4,7,0,1,240319.86426340777
Antalya,219,1,18,1,1,196329.5001751204
Izmir,100,1,4,0,0,110559.28296599684
Antalya,241,1,22,1,1,205352.532936215
Bursa,253,4,18,1,1,265077.1012133722
Antalya,105,3,13,1,1,204020.13049571632
Antalya,257,5,9,1,1,291495.7789413928
Bursa,90,5,30,1,0,134921.61738013598
Izmir,81,4,12,1,0,170165.511631821
Antalya,64,1,21,1,0,91295.69847596476
Ankara,111,5,36,1,0,168005.1735395231
Istanbul,204,4,38,0,0,163254.76813380403
Izmir,77,2,9,1,0,132567.27967349824
Ankara,258,5,30,0,0,202673.6673653049
Ankara,113,2,42,0,0,70281.54622888577
Bursa,287,1,34,1,1,181221.18214005415
Antalya,236,5,12,0,1,252073.72840933263
Ankara,291,4,29,1,0,235901.9674788999
Izmir,235,3,33,0,0,168105.81439878666
Izmir,179,5,35,1,0,192153.98134856456
Antalya,176,5,34,0,1,176053.48385098611
Bursa,85,5,46,1,0,116563.73455399061
Bursa,163,5,3,0,0,211680.4390069969
Ankara,248,4,3,1,0,275822.67399982206
Istanbul,62,4,46,1,0,134590.57782847373
Ankara,64,3,5,0,1,152015.31208705826
Ankara,138,4,27,0,0,143760.47228153574
Ankara,264,4,29,0,1,214078.37365429406
Ankara,237,1,26,0,1,137559.95010426178
Bursa,71,1,4,1,1,116493.21382704479
Istanbul,240,2,43,0,0,144122.42881637526
Istanbul,267,3,38,0,1,223380.4111182425
Bursa,274,1,34,1,0,150230.85844421654
Bursa,252,3,38,1,0,163677.5368182291
Bursa,123,3,43,1,0,108733.5922858419
Istanbul,74,5,14,0,0,157198.9029025608
Istanbul,150,3,18,0,0,156595.69255319057
Antalya,225,5,29,0,0,212204.926572464
Antalya,220,2,37,0,0,134601.8136929416
Izmir,166,2,31,1,0,142124.29702619428
Istanbul,215,2,39,0,1,157011.6342737712
Bursa,90,5,28,0,0,125709.18444111891
Ankara,222,5,5,1,1,284547.3733443614
Bursa,137,2,25,1,0,126910.96407804026
Bursa,217,5,26,1,1,220836.13154614042
Istanbul,159,4,34,0,1,164654.4257018005
Izmir,169,4,27,0,0,152634.7225551726
Izmir,146,5,4,1,1,262896.34702505526
Istanbul,194,5,40,0,0,180978.65621130305
Izmir,265,1,47,0,1,136392.26032347165
Ankara,278,1,15,1,0,190092.16407788897
Bursa,106,3,40,1,1,121176.1567720215
Istanbul,179,3,17,1,1,229213.3774500194
Izmir,145,3,12,0,0,156556.24541354371
Antalya,170,2,42,0,1,106326.91420568459
Istanbul,111,4,24,0,0,149557.11042615655
Istanbul,265,2,9,1,0,246716.0174949985
Antalya,186,5,28,0,1,194568.23171925344
Bursa,117,1,9,0,1,108219.29016494945
Antalya,130,5,5,1,1,251347.6996625287
Izmir,66,5,15,0,0,150519.32159473983
Izmir,166,1,24,0,0,92856.78464521836
Antalya,99,5,43,1,0,145442.7749597643
Antalya,161,3,3,1,0,197517.4069230335
Bursa,143,1,36,1,1,81512.25815872785
Bursa,217,5,33,1,0,201268.77905408197
Bursa,235,3,18,1,0,211892.45940965076
Antalya,252,3,32,0,1,171385.2700791989
Ankara,134,4,3,1,1,248210.23430649214
Istanbul,198,3,43,1,1,182565.2527763912
Izmir,195,2,33,1,0,181634.04766113634
Antalya,232,1,11,0,1,197681.97564780712
Istanbul,206,1,30,0,1,167428.5194974017
Bursa,201,1,15,1,0,143202.94537214306
Istanbul,123,5,1,0,0,214259.55676471672
Izmir,158,5,48,0,0,143651.12821211794
Antalya,194,2,1,0,0,171631.10693058613
Ankara,67,3,35,1,1,129215.84034349243
Ankara,91,5,5,0,0,173082.71085061444
Ankara,289,3,22,0,1,195269.9015872015
Istanbul,261,3,38,1,1,227623.3590573207
Bursa,150,5,46,1,0,139499.14478169978
Bursa,94,5,43,0,0,100682.01872813996
Izmir,131,2,36,1,0,143410.80062812494
Bursa,66,4,45,1,0,85566.41337090297
Bursa,122,1,15,1,1,131794.0330771673
Antalya,63,5,42,1,0,133996.76123658198
Izmir,226,5,43,0,0,191755.07348351233
Bursa,206,3,18,1,1,198277.27625846374
Bursa,272,4,48,1,1,200602.07378960724
Izmir,181,5,23,0,1,209624.92375079554
Izmir,131,4,26,1,0,180547.03718160398
Bursa,197,1,6,0,1,153322.30490954366
Istanbul,169,3,29,1,1,200298.50513545127
Izmir,169,2,40,0,1,109778.96703877309
Izmir,96,1,13,1,0,115407.10547467582
Antalya,156,4,43,1,1,176368.46721627162
Bursa,157,4,14,0,0,161145.952814791
Bursa,58,1,11,0,1,70088.30999576605
Antalya,254,4,28,0,1,228032.34506516217
Bursa,128,2,22,0,1,118915.62119505895
Antalya,204,2,12,0,1,169401.33165838325
Izmir,64,4,8,1,1,198052.5424967763
Ankara,269,4,23,0,1,219835.67347308993
Istanbul,278,2,38,1,0,192107.91446968325
Izmir,296,4,29,0,0,227300.90206361207
Ankara,68,5,0,0,0,178430.43027769544
Ankara,139,3,9,1,1,197441.39396972387
Antalya,229,5,37,1,0,221620.39761161248
Bursa,75,4,46,1,1,87087.6450774208
Izmir,266,4,14,1,0,254612.15825400522
Ankara,203,3,8,0,1,210896.43032457252
Antalya,203,4,12,1,0,219216.68236690332
Istanbul,223,3,22,0,1,227348.91938486762
Antalya,141,2,32,0,1,109355.99412596926
Bursa,226,3,8,0,0,197768.0772384238
Antalya,131,3,2,1,1,209009.86019648777
Ankara,273,5,29,1,0,247089.3454389881
Ankara,230,4,8,1,0,240440.5114495268
Istanbul,180,2,24,1,0,174935.94130304948
Bursa,243,1,46,1,0,100917.63572910769
Antalya,274,3,23,1,1,241843.88999731274
Antalya,91,1,31,0,0,37176.80188011821
Ankara,68,4,6,1,1,187816.3884543668
Izmir,66,3,35,0,1,106433.91209668608
Antalya,285,1,24,0,1,183912.6023605162
Antalya,210,5,19,1,0,255044.8315115544
Istanbul,125,1,16,1,1,167263.16231871324
Antalya,226,5,35,1,1,237236.320118373
Antalya,233,2,25,1,0,192345.57453466504
Istanbul,112,4,18,0,1,176138.71877613512
Istanbul,180,1,36,1,1,162540.1766895567
Ankara,156,3,47,1,1,139181.9036350064
Antalya,98,4,2,0,1,188924.75180028364
Antalya,104,1,42,0,1,54493.64954081661
Izmir,203,3,27,1,0,200790.05515974513
Izmir,148,3,21,0,0,147007.01318886632
Izmir,249,3,46,1,0,188655.83201131807
Istanbul,101,3,18,1,0,174552.53772850102
Izmir,149,1,45,0,0,62798.99632205126
Bursa,166,2,15,0,1,168170.1103687463
Bursa,167,5,5,1,0,205687.35246698157
Bursa,56,5,36,1,1,122817.7771223467
Antalya,95,5,30,1,1,178065.43961757637
Istanbul,95,2,48,0,0,49548.15898754974
Istanbul,149,3,47,0,0,113311.71656642332
Istanbul,193,3,33,1,1,212874.3775481816
Istanbul,201,4,30,1,1,240473.78636049022
Antalya,238,5,10,0,0,241432.19361004845
Istanbul,103,5,35,1,0,160072.4360363159
Izmir,111,3,5,0,1,178718.5720839244
Ankara,178,5,26,1,1,222567.68828862143
Antalya,98,3,6,0,0,148161.15061968158
Ankara,74,3,48,1,0,68804.9583977404
Bursa,59,3,31,1,0,101133.23634027119
Antalya,167,1,7,1,1,197334.87188819173
Ankara,257,1,32,0,1,158418.1062976599
Izmir,193,1,46,1,1,129745.30757000986
Ankara,235,1,43,1,1,165386.7769169509
Antalya,249,2,14,1,0,195082.3043532192
Antalya,206,4,26,1,0,207293.71742340428
Istanbul,280,4,29,1,1,288718.4445616036
Ankara,141,3,21,1,1,177671.67777203384
Izmir,183,5,46,0,0,149739.05082631484
Bursa,193,1,28,0,1,131052.11616283045
Istanbul,197,4,40,1,0,177532.6543171898
Antalya,129,4,47,1,0,139427.59211575714
Istanbul,120,1,29,0,1,93421.03463038903
Izmir,282,2,1,0,1,243824.56102876968
Izmir,127,2,14,1,0,152945.5707816209
Antalya,92,4,46,0,0,89166.32751565968
Ankara,203,2,26,1,1,180896.20931465208
Istanbul,139,1,6,1,1,184345.16738505455
Izmir,127,4,26,0,1,157419.84283802923
Bursa,248,1,20,1,0,199751.45046486455
Bursa,210,2,12,1,1,187447.90214661107
Istanbul,75,1,16,1,0,132284.3200148882
Ankara,170,2,10,1,0,196663.8141783109
Izmir,94,2,9,0,1,129400.05479592239
Istanbul,261,1,32,0,0,123321.54559205426
Istanbul,112,2,13,0,1,147193.49928866574
Bursa,244,3,36,1,1,198987.50232231463
Istanbul,229,1,7,0,1,211991.22994672225
Izmir,117,3,32,0,1,126787.2509766836
Bursa,203,1,6,0,1,147766.28825017659
Antalya,252,2,33,1,0,177814.03999657463
Bursa,51,2,6,1,1,117193.88433540179
Bursa,191,4,6,1,0,212184.6360705141
Antalya,157,4,40,1,1,166657.25013582042
Izmir,79,3,35,1,1,121228.70807483942
Ankara,98,2,6,0,1,131278.64694196463
Izmir,189,4,19,0,1,221180.46636214445
Izmir,267,2,17,0,0,191528.47469892257
Izmir,93,1,44,1,1,81351.1874174799
Izmir,210,4,42,0,1,174460.20933829492
Ankara,62,3,40,0,1,93105.37048246393
Antalya,127,4,13,1,0,184429.58217576894
Ankara,265,2,39,1,1,176947.3749564616
Bursa,175,5,13,1,0,219487.37312633652
Ankara,147,5,20,1,1,237466.3669424298
Bursa,285,2,48,0,1,154354.7113400038
Izmir,75,1,26,1,1,95701.16964478955
Ankara,198,4,45,1,1,189412.5197249399
Istanbul,205,5,25,1,1,250396.55275351237
Izmir,97,1,26,0,1,77088.21360664062
Antalya,277,2,23,0,1,183528.79412437274
Bursa,217,1,4,0,0,148353.19305539326
Antalya,115,2,41,0,1,90625.37899030944
Ankara,283,4,37,0,1,195263.7371810751
Izmir,250,1,27,1,0,181625.40006773546
Istanbul,136,4,41,1,1,161921.89996030068
Antalya,128,1,42,1,1,91123.34117838807
Izmir,254,2,31,0,0,152069.58608116102
Bursa,72,2,23,1,1,108297.79237127039
Ankara,130,1,5,0,1,120975.29552177945
Bursa,97,2,9,0,0,114082.96175908676
Antalya,173,3,45,1,0,141713.62610449147
Ankara,179,3,2,1,1,238096.8596483461
Antalya,133,4,6,1,0,202971.63724350624
Izmir,69,3,28,1,0,136569.62612804453
Antalya,236,3,33,0,0,154627.8504905847
Istanbul,95,5,6,0,1,218072.03726616813
Bursa,180,5,16,0,1,188468.1249393242
Izmir,232,5,12,1,0,274800.49071848573
Ankara,61,5,20,0,0,131718.8451632414
Antalya,89,2,30,1,0,105487.70441533542
Istanbul,115,4,8,0,0,178071.98680682914
Bursa,149,4,44,1,1,125756.18708619144
Antalya,127,3,46,0,1,97270.40251576317
Izmir,65,4,12,1,1,186325.38715840396
Bursa,132,3,16,1,1,166980.6975477639
Bursa,211,4,7,0,0,190137.92707661088
Izmir,93,1,8,1,1,143865.2131617112
Antalya,287,1,8,0,0,201325.769763768
Bursa,183,4,39,1,0,162834.23403109476
Ankara,254,2,47,0,0,120682.9663153393
Bursa,241,3,29,1,0,180534.472574186
Izmir,149,4,6,0,1,193056.6085814711
Antalya,71,3,16,0,0,124784.25208199891
Izmir,67,5,38,0,0,102536.62956364475
Bursa,61,4,37,0,0,65070.20670022322
Ankara,229,2,4,1,0,212944.15233380534
Ankara,172,5,16,1,1,266975.78703486145
Antalya,295,4,39,0,0,201691.4515068901
Ankara,271,1,0,0,1,210720.63790637342
Izmir,166,4,15,1,0,208011.833741933
Istanbul,100,1,16,0,1,108835.22245830478
Antalya,281,1,29,0,0,148423.94751845478
Bursa,120,4,30,0,0,108650.89492500406
Antalya,273,4,34,1,1,238208.21189461384
Bursa,97,1,44,0,1,33685.69987158527
Istanbul,68,3,7,1,1,185820.2778980961
Ankara,55,5,47,1,0,124338.8851935903
Ankara,133,2,29,1,1,153380.6025154806
Bursa,204,4,38,0,1,176841.63514960598
Izmir,102,5,20,0,0,184752.34555465294
Izmir,156,5,14,0,1,233046.7004652184
Ankara,150,3,33,1,0,126599.75336298018
Izmir,97,5,26,0,0,153967.82608266262
Bursa,184,4,1,0,1,207520.58808605882
Istanbul,236,5,9,1,0,302996.74338326504
Bursa,118,4,4,1,0,184324.96782012234
Izmir,60,4,26,1,0,117485.7936769084
Ankara,192,1,3,0,0,127677.60870940312
Bursa,241,3,46,0,1,144963.16639102553
Izmir,180,2,12,0,1,190117.09287358486
Ankara,171,1,16,1,0,139589.12506816455
Izmir,118,2,20,0,1,138887.567831575
Ankara,72,4,22,1,0,166696.34807461646
Istanbul,230,1,32,0,1,139568.19320441192
Bursa,86,5,49,0,1,86433.11981605522
Ankara,58,5,14,0,0,144996.76027868583
Istanbul,64,2,13,0,0,111516.33718645325
Istanbul,180,4,8,0,0,209111.7866652414
Antalya,142,2,43,1,0,93364.30350494271
Ankara,247,3,36,1,1,203418.43633833178
Istanbul,66,5,29,0,0,134606.69847539612
Antalya,203,1,28,0,1,140556.49441364253
Ankara,198,1,22,1,1,164130.78855761208
Ankara,121,1,33,0,0,68129.6730022455
Bursa,198,5,6,1,1,278988.25330598484
Antalya,170,4,8,0,0,179659.90997128998
Bursa,60,5,49,0,0,70480.54273444174
Istanbul,215,5,3,1,1,310211.55256315134
Izmir,121,1,1,1,0,147050.1389802293
Ankara,155,5,26,0,0,186391.85854735418
Istanbul,265,1,32,1,0,170241.6506819051
Ankara,174,4,31,1,1,200792.45143979255
Izmir,84,3,43,0,1,100263.70473995294
Istanbul,168,1,44,0,0,76175.94478717167
Ankara,63,2,45,0,0,19745.733471479063
Izmir,296,3,36,0,1,199511.26957964498
Izmir,63,4,26,1,1,152156.90700916515
